Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03 00:00:00+05:30,3360.0,3415.0,3360.0,3402.800048828125,3378.843017578125,5858
2022-01-04 00:00:00+05:30,3414.0,3414.0,3375.0,3399.5,3375.566162109375,15833
2022-01-05 00:00:00+05:30,3405.0,3450.0,3349.85009765625,3399.60009765625,3375.66552734375,10698
2022-01-06 00:00:00+05:30,3417.550048828125,3475.0,3381.050048828125,3423.14990234375,3399.049560546875,5632
2022-01-07 00:00:00+05:30,3427.60009765625,3445.14990234375,3375.0,3396.050048828125,3372.140625,3283
2022-01-10 00:00:00+05:30,3395.35009765625,3444.949951171875,3380.0,3402.050048828125,3378.098388671875,1112
2022-01-11 00:00:00+05:30,3398.64990234375,3431.300048828125,3382.949951171875,3410.800048828125,3386.78662109375,2110
2022-01-12 00:00:00+05:30,3434.35009765625,3440.0,3379.64990234375,3394.85009765625,3370.948974609375,5769
2022-01-13 00:00:00+05:30,3386.699951171875,3450.0,3385.0,3403.89990234375,3379.93505859375,40722
2022-01-14 00:00:00+05:30,3393.35009765625,3549.89990234375,3393.35009765625,3507.699951171875,3483.00439453125,8218
2022-01-17 00:00:00+05:30,3471.0,3580.0,3453.5,3534.64990234375,3509.7646484375,7257
2022-01-18 00:00:00+05:30,3566.0,3572.5,3544.550048828125,3551.449951171875,3526.4462890625,3815
2022-01-19 00:00:00+05:30,3529.800048828125,3579.85009765625,3510.0,3524.75,3499.934326171875,9639
2022-01-20 00:00:00+05:30,3525.0,3567.25,3495.10009765625,3544.85009765625,3519.89306640625,5709
2022-01-21 00:00:00+05:30,3574.0,3574.0,3481.0,3500.449951171875,3475.805419921875,10103
2022-01-24 00:00:00+05:30,3509.75,3557.14990234375,3440.550048828125,3531.75,3506.88525390625,8852
2022-01-25 00:00:00+05:30,3550.0,3550.0,3432.0,3460.39990234375,3436.037353515625,7600
2022-01-27 00:00:00+05:30,3770.0,3770.0,3475.0,3550.35009765625,3525.354248046875,30963
2022-01-28 00:00:00+05:30,3598.0,3620.0,3560.0,3603.050048828125,3577.68310546875,4266
2022-01-31 00:00:00+05:30,3611.0,3743.75,3611.0,3678.64990234375,3652.750732421875,5219
2022-02-01 00:00:00+05:30,3725.0,3757.64990234375,3676.300048828125,3743.449951171875,3717.0947265625,4567
2022-02-02 00:00:00+05:30,3702.85009765625,3828.0,3701.0,3759.39990234375,3732.932373046875,3715
2022-02-03 00:00:00+05:30,3760.0,3820.0,3760.0,3776.85009765625,3750.259521484375,2444
2022-02-04 00:00:00+05:30,3737.25,3810.0,3737.25,3802.39990234375,3775.629638671875,1999
2022-02-07 00:00:00+05:30,3818.0,3818.0,3750.0,3750.64990234375,3724.243896484375,604
2022-02-08 00:00:00+05:30,3760.949951171875,3784.0,3651.050048828125,3741.0,3714.661865234375,1287
2022-02-09 00:00:00+05:30,3725.85009765625,3764.60009765625,3691.0,3703.699951171875,3677.62451171875,996
2022-02-10 00:00:00+05:30,3700.0,3765.0,3700.0,3723.89990234375,3697.68212890625,1772
2022-02-11 00:00:00+05:30,3656.0,3708.60009765625,3656.0,3697.25,3671.219970703125,463
